State FIPS,Area Name,Occupation Code,Occupation Name,Year,2022 opening,Prediction Year,2023 opening,Change,Percent Change,Average Annual Openings
1,Alabama,29-2055,Surgical Technologists,2022,1930,2023,2000,70,3.6,170
1,Alabama,29-2056,Veterinary Technologists and Technicians,2022,1100,2023,1170,70,6.4,110
1,Alabama,29-2057,Ophthalmic Medical Technicians,2022,830,2023,870,40,4.8,80
1,Alabama,29-2061,Licensed Practical and Licensed Vocational Nurses,2022,11920,2023,12270,350,2.9,1090
1,Alabama,29-2081,"Opticians, Dispensing",2022,1010,2023,1050,40,4.0,100
1,Alabama,29-2091,Orthotists and Prosthetists,2022,70,2023,70,0,.0,10
1,Alabama,29-2092,Hearing Aid Specialists,2022,80,2023,80,0,.0,10
1,Alabama,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",2022,4340,2023,4480,140,3.2,380
1,Alabama,29-9091,Athletic Trainers,2022,440,2023,470,30,6.8,40
1,Alabama,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, & Healthcare Practitioners, AO",2022,600,2023,630,30,5.0,50
1,Alabama,31-1120,Home Health and Personal Care Aides,2022,21580,2023,22580,1000,4.6,3160
1,Alabama,31-1131,Nursing Assistants (SOC 2018),2022,21920,2023,22560,640,2.9,3010
1,Alabama,31-1132,Orderlies (SOC 2018),2022,800,2023,820,20,2.5,110
1,Alabama,31-1133,Psychiatric Aides (SOC 2018),2022,1630,2023,1660,30,1.8,210
1,Alabama,31-2011,Occupational Therapy Assistants,2022,370,2023,400,30,8.1,60
1,Alabama,31-2012,Occupational Therapy Aides,2022,20,2023,20,0,.0,0
1,Alabama,31-2022,Physical Therapist Assistants,2022,1650,2023,1770,120,7.3,260
1,Alabama,31-2022,Physical Therapist Aides,2022,990,2023,1050,60,6.1,150
1,Alabama,31-9011,Massage Therapists,2022,1100,2023,1160,60,5.5,150
1,Alabama,31-9091,Dental Assistants,2022,3350,2023,3440,90,2.7,440
1,Alabama,31-9092,Medical Assistants,2022,9590,2023,10040,450,4.7,1360
1,Alabama,31-9093,Medical Equipment Preparers,2022,960,2023,1000,40,4.2,140
1,Alabama,31-9094,Medical Transcriptionists,2022,800,2023,780,-20,-2.5,100
1,Alabama,31-9095,Pharmacy Aides,2022,330,2023,340,10,3.0,50
1,Alabama,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,2022,1460,2023,1540,80,5.5,280
1,Alabama,31-9097,Phlebotomists,2022,2330,2023,2440,110,4.7,330
1,Alabama,31-9099,"Healthcare Support Workers, All Other",2022,630,2023,650,20,3.2,90
1,Alabama,33-1011,First-Line Supervisors of Correctional Officers,2022,440,2023,440,0,.0,30
1,Alabama,33-1012,First-Line Supervisors of Police and Detectives,2022,1000,2023,1020,20,2.0,70
1,Alabama,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,2022,1020,2023,1040,20,2.0,70
1,Alabama,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",2022,590,2023,610,20,3.4,70
1,Alabama,33-2011,Firefighters,2022,6300,2023,6420,120,1.9,530
1,Alabama,33-2022,Fire Inspectors and Investigators,2022,100,2023,100,0,.0,10
1,Alabama,33-2022,Forest Fire Inspectors and Prevention Specialists,2022,40,2023,40,0,.0,10
1,Alabama,33-3011,Bailiffs,2022,110,2023,110,0,.0,10
1,Alabama,33-3012,Correctional Officers and Jailers,2022,5130,2023,5100,-30,-.6,450
1,Alabama,33-3021,Detectives and Criminal Investigators,2022,1180,2023,1190,10,.8,90
1,Alabama,33-3041,Parking Enforcement Workers,2022,40,2023,40,0,.0,0
1,Alabama,33-3051,Police and Sheriff's Patrol Officers,2022,11950,2023,12150,200,1.7,1010
1,Alabama,33-9011,Animal Control Workers,2022,220,2023,220,0,.0,20
1,Alabama,33-9032,Security Guards,2022,13600,2023,14140,540,4.0,2080
1,Alabama,33-9091,Crossing Guards,2022,500,2023,500,0,.0,100
1,Alabama,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",2022,830,2023,840,10,1.2,220
1,Alabama,33-9093,Transportation Security Screeners,2022,240,2023,240,0,.0,20
1,Alabama,33-9098,"School Bus Monitors and Protective Service Workers, All Other",2022,860,2023,890,30,3.5,230
1,Alabama,35-1011,Chefs and Head Cooks,2022,650,2023,670,20,3.1,90
1,Alabama,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,2022,18420,2023,18700,280,1.5,2860
1,Alabama,35-2011,"Cooks, Fast Food",2022,9350,2023,9080,-270,-2.9,1190
1,Alabama,35-2012,"Cooks, Institution and Cafeteria",2022,9770,2023,9960,190,1.9,1520
1,Alabama,35-2014,"Cooks, Restaurant",2022,13440,2023,14200,760,5.7,2380
1,Alabama,35-2015,"Cooks, Short Order",2022,2830,2023,2800,-30,-1.1,390
1,Alabama,35-2022,Food Preparation Workers,2022,17160,2023,17240,80,.5,2970
1,Alabama,35-3011,Bartenders,2022,4010,2023,4100,90,2.2,720
1,Alabama,35-3023,Fast Food and Counter Workers,2022,50390,2023,50490,100,.2,10270
1,Alabama,35-3031,Waiters and Waitresses,2022,27800,2023,27970,170,.6,5460
1,Alabama,35-3041,"Food Servers, Nonrestaurant",2022,2660,2023,2730,70,2.6,460
1,Alabama,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,2022,2730,2023,2810,80,2.9,520
1,Alabama,35-9021,Dishwashers,2022,3690,2023,3730,40,1.1,610
1,Alabama,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2022,3400,2023,3450,50,1.5,820
1,Alabama,35-9099,"Food Preparation and Serving Related Workers, All Other",2022,600,2023,610,10,1.7,110
1,Alabama,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,2022,2770,2023,2840,70,2.5,350
1,Alabama,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",2022,2470,2023,2540,70,2.8,290
1,Alabama,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2022,26280,2023,27270,990,3.8,4040
1,Alabama,37-2012,Maids and Housekeeping Cleaners,2022,12920,2023,13260,340,2.6,1900
1,Alabama,37-3011,Landscaping and Groundskeeping Workers,2022,14110,2023,14600,490,3.5,2100
1,Alabama,37-3013,Tree Trimmers and Pruners,2022,760,2023,790,30,3.9,110
1,Alabama,39-1013,First-Line Supervisors of Gambling Services Workers,2022,70,2023,70,0,.0,10
1,Alabama,39-1098,"First-Line Supervisors of Personal Service & Entertainment and Recreation Workers, Exc Gambling Services",2022,2510,2023,2580,70,2.8,310
1,Alabama,39-2011,Animal Trainers,2022,410,2023,440,30,7.3,70
1,Alabama,39-2022,Nonfarm Animal Caretakers,2022,3800,2023,4050,250,6.6,700
1,Alabama,39-3012,Gaming and Sports Book Writers and Runners,2022,70,2023,80,10,14.3,10
1,Alabama,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",2022,360,2023,370,10,2.8,90
1,Alabama,39-3091,Amusement and Recreation Attendants,2022,3180,2023,3210,30,.9,680
1,Alabama,39-3092,Costume Attendants,2022,30,2023,30,0,.0,10
1,Alabama,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",2022,80,2023,80,0,.0,20
1,Alabama,39-4011,Embalmers,2022,110,2023,120,10,9.1,20
1,Alabama,39-4021,Funeral Attendants,2022,630,2023,670,40,6.3,100
1,Alabama,39-4031,"Morticians, Undertakers, and Funeral Directors",2022,350,2023,370,20,5.7,50
1,Alabama,39-5011,Barbers,2022,640,2023,660,20,3.1,70
1,Alabama,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",2022,7600,2023,7930,330,4.3,1010
1,Alabama,39-5091,"Makeup Artists, Theatrical and Performance",2022,20,2023,20,0,.0,0
1,Alabama,39-5092,Manicurists and Pedicurists,2022,850,2023,890,40,4.7,110
1,Alabama,39-5093,Shampooers,2022,90,2023,90,0,.0,10
1,Alabama,39-5094,Skincare Specialists,2022,620,2023,650,30,4.8,80
1,Alabama,39-6011,Baggage Porters and Bellhops,2022,220,2023,230,10,4.5,30
1,Alabama,39-6012,Concierges,2022,110,2023,110,0,.0,10
1,Alabama,39-7010,Tour and Travel Guides,2022,360,2023,370,10,2.8,60
1,Alabama,39-9011,Childcare Workers,2022,11670,2023,11980,310,2.7,1770
1,Alabama,39-9031,Fitness Trainers and Aerobics Instructors,2022,3380,2023,3520,140,4.1,600
1,Alabama,39-9032,Recreation Workers,2022,4500,2023,4630,130,2.9,760
1,Alabama,39-9041,Residential Advisors,2022,3120,2023,3230,110,3.5,500
1,Alabama,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",2022,330,2023,340,10,3.0,50
1,Alabama,41-1011,First-Line Supervisors of Retail Sales Workers,2022,25550,2023,26040,490,1.9,2940
1,Alabama,41-1012,First-Line Supervisors of Non-Retail Sales Workers,2022,3830,2023,3850,20,.5,350
1,Alabama,41-2011,Cashiers,2022,58020,2023,58680,660,1.1,10880
1,Alabama,41-2022,Counter and Rental Clerks,2022,5070,2023,5180,110,2.2,630
1,Alabama,41-2031,Retail Salespersons,2022,63390,2023,65140,1750,2.8,9780
1,Alabama,41-3011,Advertising Sales Agents,2022,1430,2023,1480,50,3.5,210
1,Alabama,41-3021,Insurance Sales Agents,2022,7240,2023,7360,120,1.7,710
1,Alabama,41-3031,"Securities, Commodities, and Financial Services Sales Agents",2022,3280,2023,3350,70,2.1,320
1,Alabama,41-3041,Travel Agents,2022,340,2023,360,20,5.9,50
1,Alabama,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",2022,8500,2023,8850,350,4.1,1160
1,Alabama,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2022,2910,2023,3020,110,3.8,340
1,Alabama,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2022,20650,2023,21350,700,3.4,2390
1,Alabama,41-9021,Real Estate Brokers,2022,1100,2023,1110,10,.9,100
1,Alabama,41-9022,Real Estate Sales Agents,2022,5210,2023,5300,90,1.7,500
1,Alabama,41-9031,Sales Engineers,2022,340,2023,350,10,2.9,40
1,Alabama,41-9041,Telemarketers,2022,1360,2023,1350,-10,-.7,190
1,Alabama,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",2022,630,2023,600,-30,-4.8,70
1,Alabama,43-1011,First-Line Supervisors of Office and Administrative Support Workers,2022,21500,2023,21810,310,1.4,2290
1,Alabama,43-2011,"Switchboard Operators, Including Answering Service",2022,970,2023,950,-20,-2.1,90
1,Alabama,43-3011,Bill and Account Collectors,2022,2640,2023,2650,10,.4,290
1,Alabama,43-3021,Billing and Posting Clerks,2022,4010,2023,4100,90,2.2,460
1,Alabama,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",2022,21380,2023,21730,350,1.6,2540
1,Alabama,43-3051,Payroll and Timekeeping Clerks,2022,1650,2023,1640,-10,-.6,170
1,Alabama,43-3061,Procurement Clerks,2022,440,2023,430,-10,-2.3,40
1,Alabama,43-3071,Tellers,2022,7930,2023,7840,-90,-1.1,770
1,Alabama,43-4011,Brokerage Clerks,2022,300,2023,300,0,.0,30
1,Alabama,43-4021,Correspondence Clerks,2022,70,2023,70,0,.0,10
1,Alabama,43-4031,"Court, Municipal, and License Clerks",2022,2090,2023,2120,30,1.4,220
1,Alabama,43-4041,"Credit Authorizers, Checkers, and Clerks",2022,610,2023,620,10,1.6,60
1,Alabama,43-4051,Customer Service Representatives,2022,34720,2023,35470,750,2.2,4790
1,Alabama,43-4061,"Eligibility Interviewers, Government Programs",2022,3270,2023,3300,30,.9,310
1,Alabama,43-4071,File Clerks,2022,700,2023,690,-10,-1.4,80
1,Alabama,43-4081,"Hotel, Motel, and Resort Desk Clerks",2022,3700,2023,3710,10,.3,610
1,Alabama,43-4111,"Interviewers, Except Eligibility and Loan",2022,3780,2023,3780,0,.0,460
1,Alabama,43-4121,"Library Assistants, Clerical",2022,980,2023,980,0,.0,150
1,Alabama,43-4131,Loan Interviewers and Clerks,2022,2510,2023,2540,30,1.2,240
1,Alabama,43-4141,New Accounts Clerks,2022,250,2023,240,-10,-4.0,20
1,Alabama,43-4151,Order Clerks,2022,680,2023,670,-10,-1.5,70
1,Alabama,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",2022,1120,2023,1140,20,1.8,120
1,Alabama,43-4171,Receptionists and Information Clerks,2022,13750,2023,14090,340,2.5,1910
1,Alabama,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,2022,310,2023,330,20,6.5,40
1,Alabama,43-4199,"Information and Record Clerks, All Other",2022,940,2023,950,10,1.1,100
1,Alabama,43-5011,Cargo and Freight Agents,2022,690,2023,730,40,5.8,90
1,Alabama,43-5021,Couriers and Messengers,2022,2010,2023,2010,0,.0,190
1,Alabama,43-5031,"Police, Fire, and Ambulance Dispatchers",2022,2430,2023,2470,40,1.6,240
1,Alabama,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",2022,2220,2023,2290,70,3.2,240
1,Alabama,43-5041,"Meter Readers, Utilities",2022,610,2023,600,-10,-1.6,40
1,Alabama,43-5051,Postal Service Clerks,2022,1310,2023,1370,60,4.6,140
1,Alabama,43-5052,Postal Service Mail Carriers,2022,5520,2023,5770,250,4.5,530
1,Alabama,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",2022,920,2023,950,30,3.3,100
1,Alabama,43-5061,"Production, Planning, and Expediting Clerks",2022,3540,2023,3700,160,4.5,440
1,Alabama,43-5071,"Shipping, Receiving, and Traffic Clerks",2022,6970,2023,7120,150,2.2,750
1,Alabama,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2022,1020,2023,1080,60,5.9,130
1,Alabama,43-6011,Executive Secretaries and Executive Administrative Assistants,2022,3340,2023,3300,-40,-1.2,330
1,Alabama,43-6012,Legal Secretaries,2022,2420,2023,2430,10,.4,270
1,Alabama,43-6013,Medical Secretaries,2022,6160,2023,6360,200,3.2,770
1,Alabama,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2022,54370,2023,54650,280,.5,5950
1,Alabama,43-9021,Data Entry Keyers,2022,1750,2023,1730,-20,-1.1,180
1,Alabama,43-9022,Word Processors and Typists,2022,220,2023,210,-10,-4.5,20
1,Alabama,43-9031,Desktop Publishers,2022,80,2023,80,0,.0,10
1,Alabama,43-9041,Insurance Claims and Policy Processing Clerks,2022,2970,2023,3010,40,1.3,300
1,Alabama,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",2022,940,2023,960,20,2.1,120
1,Alabama,43-9061,"Office Clerks, General",2022,26300,2023,26650,350,1.3,3190
1,Alabama,43-9071,"Office Machine Operators, Except Computer",2022,220,2023,220,0,.0,30
1,Alabama,43-9081,Proofreaders and Copy Markers,2022,30,2023,30,0,.0,0
1,Alabama,43-9111,Statistical Assistants,2022,60,2023,60,0,.0,10
1,Alabama,43-9199,"Office and Administrative Support Workers, All Other",2022,900,2023,920,20,2.2,110
1,Alabama,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2022,1520,2023,1530,10,.7,220
1,Alabama,45-2041,"Graders and Sorters, Agricultural Products",2022,950,2023,950,0,.0,140
1,Alabama,45-2091,Agricultural Equipment Operators,2022,1990,2023,2020,30,1.5,330
1,Alabama,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2022,20590,2023,20600,10,.0,3230
1,Alabama,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",2022,1140,2023,1170,30,2.6,200
1,Alabama,45-2099,"Agricultural Workers, All Other",2022,260,2023,260,0,.0,40
1,Alabama,45-3031,Fishing and Hunting Workers,2022,180,2023,180,0,.0,30
1,Alabama,45-4011,Forest and Conservation Workers,2022,40,2023,40,0,.0,10
1,Alabama,45-4021,Fallers,2022,80,2023,80,0,.0,10
1,Alabama,45-4022,Logging Equipment Operators,2022,2280,2023,2280,0,.0,340
1,Alabama,45-4023,Log Graders and Scalers,2022,160,2023,170,10,6.3,30
1,Alabama,45-4029,"Logging Workers, All Other",2022,110,2023,100,-10,-9.1,20
1,Alabama,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,2022,12950,2023,13200,250,1.9,1340
1,Alabama,47-2011,Boilermakers,2022,390,2023,390,0,.0,40
1,Alabama,47-2022,Brickmasons and Blockmasons,2022,570,2023,570,0,.0,50
1,Alabama,47-2022,Stonemasons,2022,70,2023,70,0,.0,10
1,Alabama,47-2031,Carpenters,2022,9060,2023,9200,140,1.5,910
1,Alabama,47-2041,Carpet Installers,2022,240,2023,240,0,.0,20
1,Alabama,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",2022,270,2023,280,10,3.7,30
1,Alabama,47-2043,Floor Sanders and Finishers,2022,30,2023,30,0,.0,0
1,Alabama,47-2044,Tile and Marble Setters,2022,460,2023,470,10,2.2,50
1,Alabama,47-2051,Cement Masons and Concrete Finishers,2022,1900,2023,1910,10,.5,180
1,Alabama,47-2061,Construction Laborers,2022,18250,2023,18720,470,2.6,2030
1,Alabama,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",2022,730,2023,750,20,2.7,80
1,Alabama,47-2073,Operating Engineers and Other Construction Equipment Operators,2022,7820,2023,7950,130,1.7,890
1,Alabama,47-2081,Drywall and Ceiling Tile Installers,2022,650,2023,660,10,1.5,60
1,Alabama,47-2082,Tapers,2022,60,2023,60,0,.0,10
1,Alabama,47-2111,Electricians,2022,10940,2023,11220,280,2.6,1280
1,Alabama,47-2121,Glaziers,2022,590,2023,600,10,1.7,70
1,Alabama,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2022,580,2023,590,10,1.7,60
1,Alabama,47-2132,"Insulation Workers, Mechanical",2022,220,2023,220,0,.0,20
1,Alabama,47-2141,"Painters, Construction and Maintenance",2022,3950,2023,4020,70,1.8,380
1,Alabama,47-2142,Paperhangers,2022,30,2023,30,0,.0,0
1,Alabama,47-2151,Pipelayers,2022,1590,2023,1600,10,.6,170
1,Alabama,47-2152,"Plumbers, Pipefitters, and Steamfitters",2022,6920,2023,7050,130,1.9,770
1,Alabama,47-2161,Plasterers and Stucco Masons,2022,300,2023,310,10,3.3,30
1,Alabama,47-2171,Reinforcing Iron and Rebar Workers,2022,130,2023,140,10,7.7,10
1,Alabama,47-2181,Roofers,2022,1360,2023,1380,20,1.5,140
1,Alabama,47-2211,Sheet Metal Workers,2022,1350,2023,1380,30,2.2,140
1,Alabama,47-2221,Structural Iron and Steel Workers,2022,1290,2023,1310,20,1.6,150
1,Alabama,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2022,330,2023,330,0,.0,40
1,Alabama,47-3012,Helpers--Carpenters,2022,280,2023,280,0,.0,30
1,Alabama,47-3013,Helpers--Electricians,2022,1990,2023,1990,0,.0,240
1,Alabama,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",2022,60,2023,60,0,.0,10
1,Alabama,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2022,1570,2023,1600,30,1.9,200
1,Alabama,47-3016,Helpers--Roofers,2022,70,2023,70,0,.0,10
1,Alabama,47-3019,"Helpers, Construction Trades, All Other",2022,290,2023,300,10,3.4,40
1,Alabama,47-4011,Construction and Building Inspectors,2022,1530,2023,1560,30,2.0,190
1,Alabama,47-4021,Elevator Installers and Repairers,2022,250,2023,250,0,.0,30
1,Alabama,47-4031,Fence Erectors,2022,470,2023,470,0,.0,50
1,Alabama,47-4041,Hazardous Materials Removal Workers,2022,480,2023,500,20,4.2,70
1,Alabama,47-4051,Highway Maintenance Workers,2022,3670,2023,3720,50,1.4,400
1,Alabama,47-4061,Rail-Track Laying and Maintenance Equipment Operators,2022,150,2023,150,0,.0,20
1,Alabama,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,2022,510,2023,550,40,7.8,80
1,Alabama,47-4090,Miscellaneous Construction and Related Workers,2022,310,2023,310,0,.0,40
1,Alabama,47-5011,"Derrick Operators, Oil and Gas",2022,60,2023,60,0,.0,10
1,Alabama,47-5013,"Service Unit Operators, Oil, Gas, and Mining",2022,60,2023,60,0,.0,10
1,Alabama,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2022,420,2023,430,10,2.4,60
1,Alabama,47-5041,Continuous Mining Machine Operators,2022,350,2023,350,0,.0,40
1,Alabama,47-5044,"Loading and Moving Machine Operators, Underground Mining",2022,120,2023,120,0,.0,10
1,Alabama,47-5051,"Rock Splitters, Quarry",2022,80,2023,80,0,.0,10
1,Alabama,47-5071,"Roustabouts, Oil and Gas",2022,90,2023,90,0,.0,10
1,Alabama,47-5081,Helpers--Extraction Workers,2022,170,2023,180,10,5.9,20
1,Alabama,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",2022,320,2023,330,10,3.1,40
1,Alabama,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",2022,300,2023,300,0,.0,40
1,Alabama,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2022,10370,2023,10730,360,3.5,1120
